User,Username,UTC Date,Tweet,Binders,Permalink,Retweet count,Likes count,Tweet value
Nneka Adaiwu Emenike,@NnekaLE,2023-01-19 07:20:37,RT @_realkingsley: International media helping to track fake news targeted at Peter Gregory Obi by opposition which Nigerians should know. All eyes are on you APC and PDP and co. https://t.co/aTyYQot9jD,,https://www.twitter.com/user/status/1615972481470287873,0,0,1.72
الوصول الإنساني HUMAN ACCESS,@HumanAccessOrg,2023-01-19 07:20:33,"Through the Refugee Health Project, HUMAN ACCESS offers mental health services to targeted refugees in Aden and Lahj.
A team from UNHCR-funded project visited Al-Salam hospital for psychiatric and neurological diseases in Aden and was briefed on the services provided to refugees",,https://www.twitter.com/user/status/1615972463866744833,0,2,2.05
Big Makk,@rockrockpool,2023-01-19 07:20:09,"RT @MikeCoppinger: Naoya Inoue and Stephen Fulton have agreed to terms for a fight for Fulton's two 122-pound titles, sources tell ESPN. The bout will take place in Japan and will be streamed by ESPN+ in the morning stateside. May being targeted but no date set yet:

https://t.co/L9OFe1qZCb",,https://www.twitter.com/user/status/1615972363329507331,0,0,0.18
Peter Macharia,@IthewaChelsea,2023-01-19 07:20:03,"RT @KTNNewsKE: Billow Kerow: Most of these positions are normally political appointments. The Kenya Kwanza regime did speak out and say most of their supporters were targeted for supporting President Ruto. 
#MorningPrime @debarlinea https://t.co/hh6YQABbOM",,https://www.twitter.com/user/status/1615972338679291905,0,0,15.81
Jeff S,@Ilovechili,2023-01-19 07:20:01,"@MsMelChen https://t.co/H8v3MIZZtW

Spinal Decompression Therapy.  Get it at Physical Therapists or at Chiropractors.  It's better than the Inversion Tables that hang you by your ankles and  hanging from a pull up bars. 

Cheaper than back surgery.  $1,000s vs $100,000s
Targeted Relief",,https://www.twitter.com/user/status/1615972331444391937,0,0,0.0
sneaky_daisy🤓,@Jux_uyomi,2023-01-19 07:19:53,RT @_realkingsley: International media helping to track fake news targeted at Peter Gregory Obi by opposition which Nigerians should know. All eyes are on you APC and PDP and co. https://t.co/aTyYQot9jD,,https://www.twitter.com/user/status/1615972296920801280,0,0,3.71
of-TT,@thedavidtetteh,2023-01-19 07:19:53,"Many Ghanaian christian prayers are often targeted at some “enemies” other than themselves or family. What we fail to realize is that more often we’re our own enemies, imagine praying against yourself, how do you expect an elevation in your business when you’re rude to customers?",,https://www.twitter.com/user/status/1615972296555913216,0,0,1.62
Fʀɪᴇɴᴅʟʏ♡Rᴇᴍɪɴᴅᴇʀ📍,@OyessMan,2023-01-19 07:19:40,RT @_realkingsley: International media helping to track fake news targeted at Peter Gregory Obi by opposition which Nigerians should know. All eyes are on you APC and PDP and co. https://t.co/aTyYQot9jD,,https://www.twitter.com/user/status/1615972244114620417,0,0,2.09
Tony,@tripledouble,2023-01-19 07:19:28,"@StanleyRoberts @SenecaSpeaks21 Locksmiths, contractors, handymen, plumbers, electricians. They all are targeted in Oakland more than anywhere else.",,https://www.twitter.com/user/status/1615972192424165376,0,1,0.09
CameronBaud7,@CameronBaud7,2023-01-19 07:19:21,RT @7NewsMelbourne: Dozens of cars have been targeted during a vandalism spree in East Melbourne. https://t.co/dZ2V7YebnR @CameronBaud7 #7NEWS https://t.co/4LR1SWTjvM,,https://www.twitter.com/user/status/1615972163223425025,0,0,6.62
kikubampanga Constituency,@Ntambilawrence2,2023-01-19 07:19:21,"@d_mukungu There's a class of people i had targeted naye samanya nti benali nsubila nti balina class, basubula mu katale ke nakawa😭😂",,https://www.twitter.com/user/status/1615972162028064770,0,1,0.17
Appu Jasmin Magic 🤍,@MagicJasmin,2023-01-19 07:19:16,"RT @realanindita: I was saying the same the way makers are editing bitching sessions of their bahus about Sumbul and shiv and trying to portray the false narrative of jagga getting targeted whereas they target Sumbul always. Hypocrisy of makers @ColorsTV @BiggBoss 
#BiggBoss16 #BB16 #ShivSum https://t.co/FpiHvMnhif",,https://www.twitter.com/user/status/1615972139538038786,0,0,0.65
Mel,@Meltarps75Mel,2023-01-19 07:19:14,"RT @EleanorRylance: So, the “levelling up” bids are announced, and it turns out the Tories are sending lots of *our* money in very targeted ways to Tory marginal constituencies. 

I’m not sure extending Dinan Way is quite the vote-winner some people think it is…",,https://www.twitter.com/user/status/1615972134991306752,0,0,3.41
Openly Black Karen🖤,@KarenDrives,2023-01-19 07:19:13,"@redpilled29 @natlawyerchic Oh yeah?  Try being Black and living in the suburbs as I have most of my life.

It's not just words sir. It's that you're followed around stores. Your kid is targeted by teachers or they presume your kid isn't smart. You're followed by police to ensure you actually live there.",,https://www.twitter.com/user/status/1615972130608513025,0,0,0.65
Hiro's gallery,@HiroGallery,2023-01-19 07:19:10,"RT @HiroGallery: Russia carries out its aggression committing numerous war crimes and crimes against humanity, including deliberate killings of civilians, mass rocket attacks on peaceful Ukrainian cities, and targeted destruction of civilian infrastructure.",,https://www.twitter.com/user/status/1615972117144809472,0,0,30.36
BusinessToday Malaysia,@BusinessTodayM1,2023-01-19 07:19:08,Transition To Targeted Subsidy For Electricity Users No Longer An Option https://t.co/tQEIdOZT9z,,https://www.twitter.com/user/status/1615972109418745856,0,0,3.14
Kiara,@Kiara78204726,2023-01-19 07:19:07,RT @ready_to_work10: They are constantly cutting promos on either Nimmo or Pcc . People constantly talk shit abt #ShivThakare but they have never shown that in promo or even in episodes but they are showing how targeted both their bahus are 😑👎,,https://www.twitter.com/user/status/1615972104528084992,0,0,0.07
Queen Nelly James,@nelyquis,2023-01-19 07:19:00,"RT @mawafd: “Poverty &amp; inequality in Abuja will become deeper, there are no government interventions targeted at creating sustainable income to pull citizens out of poverty,” Doddo said at a focused group discussion organized by MAWA.
@OpenSociety @macfound @Cordaid 
https://t.co/kUabCtG5OT https://t.co/jtIvmwbpR9",,https://www.twitter.com/user/status/1615972076300693504,0,0,1.74
Jotaro Baldo,@keith_cardoza,2023-01-19 07:18:50,"@LIQUIDsneks @carpetwurm lmao pawzy is a psycho but that's not why we're here

we're here because a furry porn artist felt targeted by a section of a video that overall wasn't even about him and decided to have a narcissistic meltdown over it",,https://www.twitter.com/user/status/1615972030909911040,0,0,0.03
Ray Marx & Robyn Deane,@marxdeane,2023-01-19 07:18:47,"RT @ianbfarquhar: Does anyone remember the “little pinkie” advertisement, targeting hoon behaviour? Clever, cutting, targeted. The NSW Libs cancelled it, replacing it with the thuggish “Stop It or Cop It”. Time to show Obergruppenführer Dom the finger in NSW. https://t.co/99aWMgWtn5",,https://www.twitter.com/user/status/1615972018238926851,0,0,16.97
Jeremiah Ugwulebo,@jerry_emy,2023-01-19 07:18:46,RT @_realkingsley: International media helping to track fake news targeted at Peter Gregory Obi by opposition which Nigerians should know. All eyes are on you APC and PDP and co. https://t.co/aTyYQot9jD,,https://www.twitter.com/user/status/1615972016103751680,0,0,21.91
Dave Justice Diamond 🏴󠁧󠁢󠁥󠁮󠁧󠁿💎🇺🇦,@Dave30588363,2023-01-19 07:18:32,"@CGasparino @SBF_FTX @SECGov @Ripple It really doesn't make sense does it. 
Almost like there was a specific reason it - Jay Clayton - targeted $XRP , no? 
I still wonder if the reason was to 100% clear $XRP so there can be absolutely no doubt about it. No more fud, no more 'centralised' comments..?",,https://www.twitter.com/user/status/1615971954879787010,2,6,0.11
❤ፋፊ,@Susufafi_02,2023-01-19 07:18:28,"RT @yebet_sira: The world can't sit idly by while the Amhara people are targeted &amp; killed simply because of their ethnicity. We call on leaders and the international community to take action &amp; protect this innocent community.
#AmharaGenocide  
@theweeknd @lemnsissay @Pontifex",,https://www.twitter.com/user/status/1615971940082286592,0,0,0.87
MsBrighton,@brightonianmiss,2023-01-19 07:18:18,"RT @EleanorRylance: So, the “levelling up” bids are announced, and it turns out the Tories are sending lots of *our* money in very targeted ways to Tory marginal constituencies. 

I’m not sure extending Dinan Way is quite the vote-winner some people think it is…",,https://www.twitter.com/user/status/1615971898948550658,0,0,1.06
Here's Johnny...,@BornToEatBacon,2023-01-19 07:18:18,"@JessyBear2555 6' 2"", but I know I am not your targeted audience.",,https://www.twitter.com/user/status/1615971896331223040,0,2,0.43
Pachzën Weedbröh™,@PachzenWeedbroh,2023-01-19 07:18:16,"@DrNickCampos In my husband's case, if it was Covid as we suspect, it targeted his blood, anemia runs in his family, but not at his age. It's unusual...timing was unusual...2020?
I've had other issues, sinus inflammation mostly, but other issues from coughing from the drip.
We'll see in time!",,https://www.twitter.com/user/status/1615971890228776961,0,0,0.16
Alex 🇮🇳,@Guy7Alex,2023-01-19 07:18:07,"RT @theaseanball: 🇲🇾 Malaysia is planning to revive the Merdeka Cup after 10 years (the last tournament was held in 2013).

The tournament is scheduled to be held in September this year

The countries targeted by FAM to send invitations : Vietnam 🇻🇳, Thailand 🇹🇭, Syria 🇸🇾 or Palestine 🇵🇸.

#FAM https://t.co/m9Kpw7iY4D",,https://www.twitter.com/user/status/1615971852043825158,0,0,0.02
Brian Jefferson,@jjalmet__,2023-01-19 07:18:05,"Research 
You’ve probably heard this a couple of times, but I’ll bring it back,

Copywriting is 80% research and 20% writing.

Before you write anything, take our time to research what you are offering and your target audience,

it will help you write a more targeted copy.",,https://www.twitter.com/user/status/1615971842329550851,0,0,0.04
Ex Modi Bhakt,@1ExSarkariHindu,2023-01-19 07:18:02,"RT @SanatanPrabhat: Abandoned Kashmiri Hindus !

Not only Kashmiri Hindus, but Hindus  who came in search of work from other States have also been targeted 

Destroy #Pakistan to eliminate jihadi #terrorism in Kashmir

#Editorial
https://t.co/2vYYGETqoj

#StopKPGenocide #Justice_4_KashmiriHindus https://t.co/9cPaT3x26E",,https://www.twitter.com/user/status/1615971829046456321,0,0,0.37
Sara🏳️‍⚧️,@Sora_snowshoe,2023-01-19 07:17:58,"@Karley7963 @alex_and_harley @jaimeworc97 @thePhantomApe @BradmanTV @mattxiv Ofc, i dont think teaching abt orientations (not going into the sexual aspect just the ""it's just as normal for boys to like boys as it is for boys to like girls"") is inherently sexual, i also dont think drag queen shows specifically targeted to children are sexual+",,https://www.twitter.com/user/status/1615971815951863808,0,2,0.75
منصة دوراتي ( الكادر الصحي ) 🖥 💉,@dwrattii,2023-01-19 07:17:42,"🖥💉#مجانية #للكادر_الصحي مع شهادة حضور
 @medical_vma
🔵 The role of targeted therapy in patients with RET+ Medullary Thyroid Cancer
🗓 #الخميس 19 يناير 
⏰ 8 مساءً بتوقيت 🇸🇦 
📍للتسجيل👇🏻
https://t.co/HdehnQ3hrl
#منصة_دوراتي
#دورة_صحية
#ممارس
#ممارس_بلس
#ساعات_ممارس
#وزارة_الصحة https://t.co/LXHF1eVUlH",,https://www.twitter.com/user/status/1615971748234534914,2,9,63.91
उग्रमवीरम,@Uggramviram,2023-01-19 07:17:30,"RT @SanatanPrabhat: Abandoned Kashmiri Hindus !

Not only Kashmiri Hindus, but Hindus  who came in search of work from other States have also been targeted 

Destroy #Pakistan to eliminate jihadi #terrorism in Kashmir

#Editorial
https://t.co/2vYYGETqoj

#StopKPGenocide #Justice_4_KashmiriHindus https://t.co/9cPaT3x26E",,https://www.twitter.com/user/status/1615971695214616576,0,0,0.7
Big Dollar,@d_skybird,2023-01-19 07:17:27,RT @_realkingsley: International media helping to track fake news targeted at Peter Gregory Obi by opposition which Nigerians should know. All eyes are on you APC and PDP and co. https://t.co/aTyYQot9jD,,https://www.twitter.com/user/status/1615971686393716738,0,0,0.01
Chris Gallagher 🇺🇦 ukskies@fosstodon.org,@ukskies,2023-01-19 07:17:20,@jsghansen I'm targeted every week these days to my mobile number in France. It would be so easy to get caught out by these despicable #scammers. https://t.co/Rd9q5vSAkg,,https://www.twitter.com/user/status/1615971653204287489,0,0,3.07
Joybutton,@raybeamlilbean,2023-01-19 07:17:10,"RT @Keiitllyn: Don't wanna qrt and bring the assholes here, but this post is a huge block list. Also, the op should be reported for targeted harassment, stalking and interacting with NSFW accs being a minør. https://t.co/mrUSmYJEqz",,https://www.twitter.com/user/status/1615971613626736640,0,0,0.01
dreamgirl7,@dreamgirl716,2023-01-19 07:17:09,RT @ready_to_work10: They are constantly cutting promos on either Nimmo or Pcc . People constantly talk shit abt #ShivThakare but they have never shown that in promo or even in episodes but they are showing how targeted both their bahus are 😑👎,,https://www.twitter.com/user/status/1615971608396431360,0,0,0.1
Emanuela Micucci,@EmMicucci,2023-01-19 07:17:05,"RT @RajlabN: #SARSCoV2 #VariantLandscape - #Japan   #20DayTrends 

Top lineages:  BF.5, BA.5.2.48, BF.7.14, BA.5.2, BA.5.2.1, BQ.1.1, BA.5.2.6

Note: 
1.Low sequence count
2.Includes sequences from targeted surveillance (Airport/Travelers) https://t.co/hnwtyXGpWe",,https://www.twitter.com/user/status/1615971590889508865,0,0,1.09
7NEWS Melbourne,@7NewsMelbourne,2023-01-19 07:16:54,Dozens of cars have been targeted during a vandalism spree in East Melbourne. https://t.co/dZ2V7YebnR @CameronBaud7 #7NEWS https://t.co/4LR1SWTjvM,,https://www.twitter.com/user/status/1615971547185041408,2,3,587.68
Bhushan,@bhushan_m_patil,2023-01-19 07:16:39,"RT @Subhashvats60: Asaram Bapu Case is the fake &amp; most bogus case of 21st century.Intelectuals
 &amp; eminent senior lawyers have already clarified that Bapuji has been targeted by missionaries &amp; secular politicians in fake case ‼️
Bapuji Ko Riha Karo ‼️
Public Demand  #ReleaseInnocentSaint",,https://www.twitter.com/user/status/1615971483423223808,0,0,5.21
Raphael Ayah,@RaphaelAyah1,2023-01-19 07:16:32,"RT @myspnigeria: 🔴Here’s a trusted way to clear up &amp; fade stretch marks; this stretch mark complex is targeted for men &amp; women over 18 years old to visibly reduce appearance of wrinkles &amp; stretch marks in just 4 weeks.

Send us a DM to order‼️ https://t.co/wtlSeLdWTH",,https://www.twitter.com/user/status/1615971455250100224,0,0,0.01
